"","Date","Precipitation_mmd","ActualEvaporation_mmd","ObservedRecharge"
"2133","02.11.2017",0,3.66,0
"2134","03.11.2017",0,3.58,0
"2135","04.11.2017",1.7,3.38,0
"2136","05.11.2017",4,2.3,0
"2137","06.11.2017",21.1,4.52,0
"2138","07.11.2017",6.3,3.62,0
"2139","08.11.2017",0.8,2.01,0
"2140","09.11.2017",0.8,3.01,0
"2141","10.11.2017",0.1,2.94,0
"2142","11.11.2017",0,2.52,0
"2143","12.11.2017",0.2,2.27,0
"2144","13.11.2017",0.6,3.38,0
"2145","14.11.2017",4.6,3.52,0
"2146","15.11.2017",2.1,3.71,0
"2147","16.11.2017",1.9,3.2,0
"2148","17.11.2017",4.9,2.19,0
"2149","18.11.2017",3.1,2.06,0
"2150","19.11.2017",9.2,2.77,0
"2151","20.11.2017",16.7,3.75,0
"2152","21.11.2017",5,3.43,0
"2153","22.11.2017",2.7,2.98,0
"2154","23.11.2017",6.3,4.58,0
"2155","24.11.2017",1.8,4.84,0
"2156","25.11.2017",0.2,4.2,0
"2157","26.11.2017",0,3.63,0
"2158","27.11.2017",1.8,3.66,0
"2159","28.11.2017",11.9,3.76,0
"2160","29.11.2017",6.6,3.26,0
"2161","30.11.2017",4.9,3.63,0
"2162","01.12.2017",4.6,3.73,0
"2163","02.12.2017",1.8,3.68,0
"2164","03.12.2017",5.2,4.91,0
"2165","04.12.2017",0.1,3.49,0
"2166","05.12.2017",0.9,2.98,0
"2167","06.12.2017",13.8,4.7,0
"2168","07.12.2017",0,4.45,0
"2169","08.12.2017",0.1,3.66,0
"2170","09.12.2017",9.7,3.11,0
"2171","10.12.2017",0.1,3.25,0
"2172","11.12.2017",0,3.88,0
"2173","12.12.2017",0.1,4.14,0
"2174","13.12.2017",0,4.38,0
"2175","14.12.2017",0,4.74,0
"2176","15.12.2017",0,4.36,0
"2177","16.12.2017",0,3.8,0
"2178","17.12.2017",7.1,4.17,0
"2179","18.12.2017",0.7,4.1,0
"2180","19.12.2017",7.9,4.84,0
"2181","20.12.2017",0.8,4.73,0
"2182","21.12.2017",7.4,1.29,0
"2183","22.12.2017",8.7,3.57,0
"2184","23.12.2017",1.9,4.89,0
"2185","24.12.2017",0.1,4.25,0
"2186","25.12.2017",15,3.33,0
"2187","26.12.2017",14,2.55,0
"2188","27.12.2017",16.4,3.4,0
"2189","28.12.2017",2.5,5.38,0
"2190","29.12.2017",0.2,5.02,0
"2191","30.12.2017",2.5,2.76,1
"2192","31.12.2017",3.8,2.95,0
"2193","01.01.2018",2.5,4.33,0
"2194","02.01.2018",1,3.39,0
"2195","03.01.2018",17.1,3.82,0
"2196","04.01.2018",0.3,4.77,0
"2197","05.01.2018",0,5.02,0
"2198","06.01.2018",0,5,0
"2199","07.01.2018",0,4.98,0
"2200","08.01.2018",0,4.75,0
"2201","09.01.2018",0,3.95,0
"2202","10.01.2018",21.4,4.14,0
"2203","11.01.2018",6.7,4.31,0
"2204","12.01.2018",4.4,5.13,0
"2205","13.01.2018",0,2.52,0
"2206","14.01.2018",0.3,3.51,0
"2207","15.01.2018",0.2,3.19,0
"2208","16.01.2018",0,3.15,0
"2209","17.01.2018",0,3.68,0
"2210","18.01.2018",0,3.79,0
"2211","19.01.2018",0,3.88,0
"2212","20.01.2018",0,3.48,0
"2213","21.01.2018",0,3.11,0
"2214","22.01.2018",0,3.5,0
"2215","23.01.2018",0,3.54,0
"2216","24.01.2018",0,3.5,0
"2217","25.01.2018",0,2.91,0
"2218","26.01.2018",1.4,2.61,0
"2219","27.01.2018",11.2,3.98,0
"2220","28.01.2018",1.5,2.6,0
"2221","29.01.2018",3.3,2.14,0
"2222","30.01.2018",3.1,3.71,0
"2223","31.01.2018",0.1,1.59,0
"2224","01.02.2018",2.4,1.91,0
"2225","02.02.2018",2,1.46,0
"2226","03.02.2018",2.1,2.45,0
"2227","04.02.2018",14.1,2.94,0
"2228","05.02.2018",6.1,4.28,0
"2229","06.02.2018",0,3.42,0
"2230","07.02.2018",0.4,3.17,0
"2231","08.02.2018",0,3.73,0
"2232","09.02.2018",0,3.82,0
"2233","10.02.2018",2.1,4.17,0
"2234","11.02.2018",0,3.13,0
"2235","12.02.2018",1,3.59,0
"2236","13.02.2018",0.1,3.27,0
"2237","14.02.2018",0,3.45,0
"2238","15.02.2018",0,3.33,0
"2239","16.02.2018",0,3.37,0
"2240","17.02.2018",0.1,2.36,0
"2241","18.02.2018",0.6,3.91,0
"2242","19.02.2018",0.5,2.68,0
"2243","20.02.2018",1.3,1.55,0
"2244","21.02.2018",8.5,2.34,0
"2245","22.02.2018",0.5,2.87,0
"2246","23.02.2018",1.9,1.95,0
"2247","24.02.2018",3.8,3.13,0
"2248","25.02.2018",3.5,3.35,0
"2249","26.02.2018",23.6,2.04,0
"2250","27.02.2018",6.1,2.67,0
"2251","28.02.2018",0.1,3.92,0
"2252","01.03.2018",0.2,3.27,0
"2253","02.03.2018",0.3,2.02,0
"2254","03.03.2018",0.2,3.16,0
"2255","04.03.2018",0.1,2.18,0
"2256","05.03.2018",28.9,3.93,0
"2257","06.03.2018",20.2,2.12,0
"2258","07.03.2018",26.5,3.48,0
"2259","08.03.2018",2.3,2.35,0
"2260","09.03.2018",1.3,2.3,0
"2261","10.03.2018",2.6,2.6,0
"2262","11.03.2018",0.8,2.8,0
"2263","12.03.2018",0,3.16,0
"2264","13.03.2018",0,2.55,0
"2265","14.03.2018",0,2.6,0
"2266","15.03.2018",0.2,3.53,0
"2267","16.03.2018",0,3.7,0
"2268","17.03.2018",0,3.72,0
"2269","18.03.2018",0,3.59,0
"2270","19.03.2018",0,3.79,0
"2271","20.03.2018",1.7,2.99,0
"2272","21.03.2018",3,1.75,0
"2273","22.03.2018",62.6,4.03,1
"2274","23.03.2018",167.8,10.45,0
"2275","24.03.2018",9.1,4.29,0
"2276","25.03.2018",1.5,3.62,0
"2277","26.03.2018",0.3,2.19,0
"2278","27.03.2018",1.2,1.69,0
"2279","28.03.2018",0.2,2.93,0
"2280","29.03.2018",0,2.74,0
"2281","30.03.2018",0,3.13,0
"2282","31.03.2018",0,2.35,0
"2283","01.04.2018",0.1,3.25,0
"2284","02.04.2018",0.1,3.34,0
"2285","03.04.2018",0.2,2.58,0
"2286","04.04.2018",8.6,2.84,0
"2287","05.04.2018",3.9,3.21,0
"2288","06.04.2018",0.1,2.89,0
"2289","07.04.2018",0,3.09,0
"2290","08.04.2018",0.3,3.09,0
"2291","09.04.2018",0,3.09,0
"2292","10.04.2018",0,2.2,0
"2293","11.04.2018",0,2.55,0
"2294","12.04.2018",0,2.44,0
"2295","13.04.2018",0.1,2.45,0
"2296","14.04.2018",0.5,2.35,0
"2297","15.04.2018",1.4,2.73,0
"2298","16.04.2018",0,2.41,0
"2299","17.04.2018",0,2.09,0
"2300","18.04.2018",0.4,1.69,0
"2301","19.04.2018",0.5,2.98,0
"2302","20.04.2018",9.9,3.02,0
"2303","21.04.2018",0.9,2.15,0
"2304","22.04.2018",6.6,2.91,0
"2305","23.04.2018",0.8,2.19,0
"2306","24.04.2018",1.8,1.6,0
"2307","25.04.2018",14.7,2.9,0
"2308","26.04.2018",7.1,3.13,0
"2309","27.04.2018",3,2.13,0
"2310","28.04.2018",2.7,1.59,0
"2311","29.04.2018",1.6,1.98,0
"2312","30.04.2018",0.6,1.87,0
"2313","01.05.2018",0.2,1.86,0
"2314","02.05.2018",0,1.79,0
"2315","03.05.2018",0.5,2.56,0
"2316","04.05.2018",0,1.55,0
"2317","05.05.2018",0.6,2.13,0
"2318","06.05.2018",0.4,2.11,0
"2319","07.05.2018",0.1,1.88,0
"2320","08.05.2018",0.4,2.09,0
"2321","09.05.2018",1.4,2.34,0
"2322","10.05.2018",0.6,1.95,0
"2323","11.05.2018",0.1,1.13,0
"2324","12.05.2018",0.1,1.28,0
"2325","13.05.2018",0.1,1.34,0
"2326","14.05.2018",0.3,1.37,0
"2327","15.05.2018",0.2,1.71,0
"2328","16.05.2018",0,1.44,0
"2329","17.05.2018",0,1.59,0
"2330","18.05.2018",0,1.57,0
"2331","19.05.2018",0,1.58,0
"2332","20.05.2018",0,1.38,0
"2333","21.05.2018",0,1.37,0
"2334","22.05.2018",0,1.4,0
"2335","23.05.2018",0,1.38,0
"2336","24.05.2018",0.2,1.75,0
"2337","25.05.2018",0.6,1.55,0
"2338","26.05.2018",1.1,1.82,0
"2339","27.05.2018",0,1.37,0
"2340","28.05.2018",0.5,1.66,0
"2341","29.05.2018",0,1.45,0
"2342","30.05.2018",0.2,1.44,0
"2343","31.05.2018",0,1.05,0
"2344","01.06.2018",0.1,1.13,0
"2345","02.06.2018",0.1,1.17,0
"2346","03.06.2018",2.2,1.76,0
"2347","04.06.2018",0.1,1.24,0
"2348","05.06.2018",0.2,1.27,0
"2349","06.06.2018",3.7,1.46,0
"2350","07.06.2018",29.5,2.95,0
"2351","08.06.2018",0.7,1.84,0
"2352","09.06.2018",2.8,1.71,0
"2353","10.06.2018",3.4,1.75,0
"2354","11.06.2018",0.9,1.68,0
"2355","12.06.2018",0.1,1.28,0
"2356","13.06.2018",0,0.91,0
"2357","14.06.2018",0,1.07,0
"2358","15.06.2018",0,1.05,0
"2359","16.06.2018",0,1.04,0
"2360","17.06.2018",0,0.73,0
"2361","18.06.2018",0.1,0.79,0
"2362","19.06.2018",0.2,0.95,0
"2363","20.06.2018",0.5,1.33,0
"2364","21.06.2018",0,0.98,0
"2365","22.06.2018",0.1,1.23,0
"2366","23.06.2018",0,1.15,0
"2367","24.06.2018",0,1.07,0
"2368","25.06.2018",0,1.03,0
"2369","26.06.2018",0,0.99,0
"2370","27.06.2018",0.1,1.05,0
"2371","28.06.2018",2.1,1.75,0
"2372","29.06.2018",1.4,1.76,0
"2373","30.06.2018",0,1.25,0
"2374","01.07.2018",2.6,1.3,0
"2375","02.07.2018",20.3,2.12,0
"2376","03.07.2018",15.7,2.33,0
"2377","04.07.2018",1.4,1.64,0
"2378","05.07.2018",0.9,1.78,0
"2379","06.07.2018",0.6,1.61,0
"2380","07.07.2018",0.7,1.53,0
"2381","08.07.2018",0.2,1.2,0
"2382","09.07.2018",0,1.05,0
"2383","10.07.2018",0,1.04,0
"2384","11.07.2018",0,1.2,0
"2385","12.07.2018",0,1.15,0
"2386","13.07.2018",0,0.99,0
"2387","14.07.2018",0,1.13,0
"2388","15.07.2018",0,1.1,0
"2389","16.07.2018",0,1.1,0
"2390","17.07.2018",0,1.2,0
"2391","18.07.2018",0,1.34,0
"2392","19.07.2018",0,1.3,0
"2393","20.07.2018",0,1.18,0
"2394","21.07.2018",0,1.1,0
"2395","22.07.2018",0.1,1.27,0
"2396","23.07.2018",0,1.23,0
"2397","24.07.2018",0,1.43,0
"2398","25.07.2018",0,1.45,0
"2399","26.07.2018",0,1.41,0
"2400","27.07.2018",0,1.4,0
"2401","28.07.2018",0,1.42,0
"2402","29.07.2018",0.3,1.47,0
"2403","30.07.2018",0.6,1.57,0
"2404","31.07.2018",0,1.17,0
"2405","01.08.2018",0,1.27,0
"2406","02.08.2018",0,1.32,0
"2407","03.08.2018",0,1.1,0
"2408","04.08.2018",0.7,1.73,0
"2409","05.08.2018",0.1,1.39,0
"2410","06.08.2018",0,1.12,0
"2411","07.08.2018",0.7,1.41,0
"2412","08.08.2018",0,1.11,0
"2413","09.08.2018",0.2,1.41,0
"2414","10.08.2018",0,1.35,0
"2415","11.08.2018",0,1.05,0
"2416","12.08.2018",0.2,0.98,0
"2417","13.08.2018",0.2,1.24,0
"2418","14.08.2018",0,1.16,0
"2419","15.08.2018",0,1.2,0
"2420","16.08.2018",0,1.25,0
"2421","17.08.2018",0,1.17,0
"2422","18.08.2018",0,1.01,0
"2423","19.08.2018",0,0.73,0
"2424","20.08.2018",0,0.83,0
"2425","21.08.2018",0,0.94,0
"2426","22.08.2018",0,1.08,0
"2427","23.08.2018",0,1.21,0
"2428","24.08.2018",0,1.23,0
"2429","25.08.2018",0.7,1.45,0
"2430","26.08.2018",1.6,1.34,0
"2431","27.08.2018",3.8,1.63,0
"2432","28.08.2018",0.1,1.3,0
"2433","29.08.2018",0,1.37,0
"2434","30.08.2018",0,1.53,0
"2435","31.08.2018",0,1.1,0
"2436","01.09.2018",4.1,1.88,0
"2437","02.09.2018",0.1,1.48,0
"2438","03.09.2018",0.2,0.88,0
"2439","04.09.2018",6.4,1.31,0
"2440","05.09.2018",5.1,1.73,0
"2441","06.09.2018",2.2,2.05,0
"2442","07.09.2018",1.1,1.55,0
"2443","08.09.2018",7.2,2.47,0
"2444","09.09.2018",3.7,2.55,0
"2445","10.09.2018",0,2.07,0
"2446","11.09.2018",0,2.06,0
"2447","12.09.2018",0.1,2.16,0
"2448","13.09.2018",0,2.1,0
"2449","14.09.2018",1.5,2.55,0
"2450","15.09.2018",0,1.99,0
"2451","16.09.2018",0,1.12,0
"2452","17.09.2018",0,1.54,0
"2453","18.09.2018",0,1.73,0
"2454","19.09.2018",0,1.9,0
"2455","20.09.2018",0.4,1.48,0
"2456","21.09.2018",1.7,2.23,0
"2457","22.09.2018",0,1.96,0
"2458","23.09.2018",0,1.86,0
"2459","24.09.2018",2.7,1.2,0
"2460","25.09.2018",4.2,1.46,0
"2461","26.09.2018",1.1,1.77,0
"2462","27.09.2018",4.4,2.64,0
"2463","28.09.2018",0.1,2.36,0
"2464","29.09.2018",0.9,1.98,0
"2465","30.09.2018",0.2,1.43,0
"2466","01.10.2018",0.2,1.81,0
"2467","02.10.2018",0,2.4,0
"2468","03.10.2018",0.1,2.36,0
"2469","04.10.2018",0,1.52,0
"2470","05.10.2018",7.3,1.81,0
"2471","06.10.2018",15.1,2.75,0
"2472","07.10.2018",1.3,3.02,0
"2473","08.10.2018",0,2.43,0
"2474","09.10.2018",0.6,2.91,0
"2475","10.10.2018",0.1,1.66,0
"2476","11.10.2018",27.2,2.23,0
"2477","12.10.2018",6.7,1.78,0
"2478","13.10.2018",8.4,1.81,1
"2479","14.10.2018",19.7,2.59,0
"2480","15.10.2018",16.3,2.48,0
"2481","16.10.2018",28.5,3.16,0
"2482","17.10.2018",15.4,3.28,0
"2483","18.10.2018",8,2.47,0
"2484","19.10.2018",17.9,4.84,1
"2485","20.10.2018",3.4,4.21,1
"2486","21.10.2018",5.5,2.47,0
"2487","22.10.2018",8.2,3.88,0
"2488","23.10.2018",0,3.79,0
"2489","24.10.2018",0,2.82,0
"2490","25.10.2018",0.5,2.85,0
"2491","26.10.2018",0,3.34,0
"2492","27.10.2018",0,3.17,0
"2493","28.10.2018",0,1.42,0
"2494","29.10.2018",0.2,1.77,0
"2495","30.10.2018",0.6,4.03,0
"2496","31.10.2018",0,4.3,0
"2497","01.11.2018",0,4.23,0
"2498","02.11.2018",0,3.22,0
"2499","03.11.2018",0,4.23,0
"2500","04.11.2018",0.9,4.01,0
"2501","05.11.2018",0,4.26,0
"2502","06.11.2018",0,3.19,0
"2503","07.11.2018",1.3,3.41,0
"2504","08.11.2018",13,3.43,0
"2505","09.11.2018",2,3.59,0
"2506","10.11.2018",0,2.4,0
"2507","11.11.2018",1.2,4.26,0
"2508","12.11.2018",0,3.54,0
"2509","13.11.2018",0,3.55,0
"2510","14.11.2018",0.1,2.91,0
"2511","15.11.2018",0.5,4.13,0
"2512","16.11.2018",8.1,2.24,0
"2513","17.11.2018",0.6,3.39,0
"2514","18.11.2018",6.7,2.59,0
"2515","19.11.2018",4.4,3.46,0
"2516","20.11.2018",0.2,3.79,0
"2517","21.11.2018",0.1,1.95,0
"2518","22.11.2018",7.3,3.56,0
"2519","23.11.2018",1,3.3,0
"2520","24.11.2018",0,3.06,0
"2521","25.11.2018",0,3.13,0
"2522","26.11.2018",0.1,2.94,0
"2523","27.11.2018",0,2.86,0
"2524","28.11.2018",1.1,2.43,0
"2525","29.11.2018",6.4,3.57,0
"2526","30.11.2018",0.4,3.6,0
"2527","01.12.2018",0.7,4.52,0
"2528","02.12.2018",0,3.34,0
"2529","03.12.2018",0,3.08,0
"2530","04.12.2018",0,2.55,0
"2531","05.12.2018",1.5,2.27,0
"2532","06.12.2018",1.1,1.86,0
"2533","07.12.2018",0.4,3,0
"2534","08.12.2018",0.1,3.16,0
"2535","09.12.2018",0,3.98,0
"2536","10.12.2018",0,3.2,0
"2537","11.12.2018",0.2,1.8,0
"2538","12.12.2018",3.6,1.92,0
"2539","13.12.2018",3.6,2.73,0
"2540","14.12.2018",11.8,4.45,0
"2541","15.12.2018",5.7,3.91,0
"2542","16.12.2018",12.5,2.27,0
"2543","17.12.2018",40.6,6.38,1
"2544","18.12.2018",3.2,5.11,0
"2545","19.12.2018",1.3,4.21,0
"2546","20.12.2018",23,6.29,0
"2547","21.12.2018",12.8,4.99,0
"2548","22.12.2018",8.8,3.79,0
"2549","23.12.2018",0.4,3.35,0
"2550","24.12.2018",0,3.64,0
"2551","25.12.2018",0,4.1,0
"2552","26.12.2018",0,4.74,0
"2553","27.12.2018",0,3.95,0
"2554","28.12.2018",0,5.04,0
"2555","29.12.2018",0,5.09,0
"2556","30.12.2018",0,5,0
"2557","31.12.2018",0,4.54,0
"2558","01.01.2019",1.7,3.66,0
"2559","02.01.2019",1.3,5.1,0
"2560","03.01.2019",0.3,4.9,0
"2561","04.01.2019",0,4.47,0
"2562","05.01.2019",0.3,4.63,0
"2563","06.01.2019",0,3.05,0
"2564","07.01.2019",1.1,4.05,0
"2565","08.01.2019",0.3,3.26,0
"2566","09.01.2019",0,3.63,0
"2567","10.01.2019",0,4.13,0
"2568","11.01.2019",2.4,4.34,0
"2569","12.01.2019",2.8,4.87,0
"2570","13.01.2019",0.6,3.64,0
"2571","14.01.2019",0,4.57,0
"2572","15.01.2019",0.2,5.01,0
"2573","16.01.2019",0.1,4.74,0
"2574","17.01.2019",0.1,4.64,0
"2575","18.01.2019",0,4.79,0
"2576","19.01.2019",0.9,4.26,0
"2577","20.01.2019",2.2,2.45,0
"2578","21.01.2019",0.6,1.7,0
"2579","22.01.2019",7.6,2.09,0
"2580","23.01.2019",10,4.45,0
"2581","24.01.2019",2.9,4.13,0
"2582","25.01.2019",1.2,4.9,0
"2583","26.01.2019",0,4.73,0
"2584","27.01.2019",0,4.45,0
"2585","28.01.2019",3.8,4.73,0
"2586","29.01.2019",0,4.16,0
"2587","30.01.2019",0,3.84,0
"2588","31.01.2019",0,3.21,0
"2589","01.02.2019",0.2,1.25,0
"2590","02.02.2019",0.9,3.43,0
"2591","03.02.2019",0.3,3.57,0
"2592","04.02.2019",0,3.73,0
"2593","05.02.2019",0,2.8,0
"2594","06.02.2019",1.6,2.23,0
"2595","07.02.2019",2.2,2.71,0
"2596","08.02.2019",4,3.79,0
"2597","09.02.2019",17.2,3.9,0
"2598","10.02.2019",7.6,4.54,0
"2599","11.02.2019",0.7,4.02,0
"2600","12.02.2019",0,3.31,0
"2601","13.02.2019",0.1,2.77,0
"2602","14.02.2019",1.4,1.09,0
"2603","15.02.2019",0.1,2.43,0
"2604","16.02.2019",0,2.59,0
"2605","17.02.2019",0,4.07,0
"2606","18.02.2019",0,3.76,0
"2607","19.02.2019",0,3.27,0
"2608","20.02.2019",0.3,3.14,0
"2609","21.02.2019",10.3,2.39,0
"2610","22.02.2019",21.2,2.89,0
"2611","23.02.2019",1.7,2.66,0
"2612","24.02.2019",3,1.87,0
"2613","25.02.2019",0.4,1.94,0
"2614","26.02.2019",3.8,3.32,0
"2615","27.02.2019",0.1,2.33,0
"2616","28.02.2019",0.4,2.07,0
"2617","01.03.2019",2,2.63,0
"2618","02.03.2019",7.6,2.52,0
"2619","03.03.2019",1.9,2.66,0
"2620","04.03.2019",1.2,3.96,0
"2621","05.03.2019",0.1,3.9,0
"2622","06.03.2019",0,3.42,0
"2623","07.03.2019",2.9,1.07,0
"2624","08.03.2019",5.9,2.3,0
"2625","09.03.2019",2.3,3.71,0
"2626","10.03.2019",24.7,4.97,0
"2627","11.03.2019",0.2,4.16,0
"2628","12.03.2019",0.6,3.66,0
"2629","13.03.2019",0,2.3,0
"2630","14.03.2019",3.2,2.66,0
"2631","15.03.2019",1.8,2.43,0
"2632","16.03.2019",4.1,1.96,0
"2633","17.03.2019",5.4,2.48,0
"2634","18.03.2019",19.1,4.41,0
"2635","19.03.2019",2.6,2.76,0
"2636","20.03.2019",6.2,3.47,0
"2637","21.03.2019",0.1,3.27,0
"2638","22.03.2019",0.8,2.95,0
"2639","23.03.2019",8.3,4.23,0
"2640","24.03.2019",4.4,4.22,0
"2641","25.03.2019",3.8,2.98,0
"2642","26.03.2019",0,2.05,0
"2643","27.03.2019",0.7,1.44,0
"2644","28.03.2019",0,2.43,0
"2645","29.03.2019",0,2.66,0
"2646","30.03.2019",2.4,2.17,0
"2647","31.03.2019",25.4,3.84,0
"2648","01.04.2019",0.1,2.95,0
"2649","02.04.2019",2,2,0
"2650","03.04.2019",6.2,2.97,0
"2651","04.04.2019",0.2,2.26,0
"2652","05.04.2019",0.1,2.12,0
"2653","06.04.2019",0.2,2.77,0
"2654","07.04.2019",0,2.86,0
"2655","08.04.2019",0,2.88,0
"2656","09.04.2019",0,2.43,0
"2657","10.04.2019",1.5,2.04,0
"2658","11.04.2019",0.1,1.88,0
"2659","12.04.2019",0,1.91,0
"2660","13.04.2019",0,2.04,0
"2661","14.04.2019",0,1.77,0
"2662","15.04.2019",0.3,2.16,0
"2663","16.04.2019",0.7,2.27,0
"2664","17.04.2019",7.3,2.34,0
"2665","18.04.2019",2.7,2.7,0
"2666","19.04.2019",0.8,2.08,0
"2667","20.04.2019",11.9,2.71,0
"2668","21.04.2019",1.2,2.38,0
"2669","22.04.2019",0.6,2.17,0
"2670","23.04.2019",1.9,2.05,0
"2671","24.04.2019",2.1,2.6,0
"2672","25.04.2019",0.2,2.42,0
"2673","26.04.2019",0.1,2.2,0
"2674","27.04.2019",0.1,2,0
"2675","28.04.2019",0,2.13,0
"2676","29.04.2019",0,1.73,0
"2677","30.04.2019",0.2,1.87,0
"2678","01.05.2019",0.3,1.77,0
"2679","02.05.2019",0.3,2.06,0
"2680","03.05.2019",0,1.23,0
"2681","04.05.2019",10.5,1.84,0
"2682","05.05.2019",3.4,2.34,0
"2683","06.05.2019",0,1.81,0
"2684","07.05.2019",0,1.77,0
"2685","08.05.2019",0,1.55,0
"2686","09.05.2019",0,1.65,0
"2687","10.05.2019",0.2,1.55,0
"2688","11.05.2019",0.6,1.48,0
"2689","12.05.2019",0.1,1.51,0
"2690","13.05.2019",2.5,1.7,0
"2691","14.05.2019",0.1,1.52,0
"2692","15.05.2019",0,1.37,0
"2693","16.05.2019",1.2,1.46,0
"2694","17.05.2019",0.7,1.78,0
"2695","18.05.2019",0.1,1.53,0
"2696","19.05.2019",0.1,1.4,0
"2697","20.05.2019",0,1.51,0
"2698","21.05.2019",0,1.41,0
"2699","22.05.2019",0,1.34,0
"2700","23.05.2019",0.2,1.48,0
"2701","24.05.2019",0,1.3,0
"2702","25.05.2019",0,1.22,0
"2703","26.05.2019",0,1.2,0
"2704","27.05.2019",0,0.91,0
"2705","28.05.2019",0,0.73,0
"2706","29.05.2019",0,0.76,0
"2707","30.05.2019",0,0.67,0
"2708","31.05.2019",0,0.88,0
"2709","01.06.2019",0,0.83,0
"2710","02.06.2019",0.7,1.38,0
"2711","03.06.2019",4.6,1.22,0
"2712","04.06.2019",1.1,1.04,0
"2713","05.06.2019",1.3,1.12,0
"2714","06.06.2019",0.3,1.25,0
"2715","07.06.2019",0.1,1.01,0
"2716","08.06.2019",1.6,1.15,0
"2717","09.06.2019",4.7,1.78,0
"2718","10.06.2019",0.1,1.39,0
"2719","11.06.2019",0,1.34,0
"2720","12.06.2019",0.1,1.23,0
"2721","13.06.2019",0.2,1.32,0
"2722","14.06.2019",0,1.1,0
"2723","15.06.2019",0,1.02,0
"2724","16.06.2019",0.1,1.12,0
"2725","17.06.2019",0.2,1.09,0
"2726","18.06.2019",0,1.08,0
"2727","19.06.2019",1.7,1.33,0
"2728","20.06.2019",0,1,0
"2729","21.06.2019",0.1,0.88,0
"2730","22.06.2019",0,0.88,0
"2731","23.06.2019",0,0.78,0
"2732","24.06.2019",3.8,1.2,0
"2733","25.06.2019",8.8,1.42,0
"2734","26.06.2019",4.6,1.25,0
"2735","27.06.2019",5,1.41,0
"2736","28.06.2019",2.5,1.44,0
"2737","29.06.2019",0.4,1.3,0
"2738","30.06.2019",0.9,1.61,0
"2739","01.07.2019",0.7,1.59,0
"2740","02.07.2019",0,1.27,0
"2741","03.07.2019",0,1.12,0
"2742","04.07.2019",6.4,1.45,0
"2743","05.07.2019",10.2,1.67,0
"2744","06.07.2019",4.8,1.52,0
"2745","07.07.2019",5.3,1.7,0
"2746","08.07.2019",1.7,1.55,0
"2747","09.07.2019",2.9,1.73,0
"2748","10.07.2019",0,1.09,0
"2749","11.07.2019",0,1.18,0
"2750","12.07.2019",0.1,1.2,0
"2751","13.07.2019",0,0.94,0
"2752","14.07.2019",0,0.87,0
"2753","15.07.2019",0,0.87,0
"2754","16.07.2019",0,1.13,0
"2755","17.07.2019",0,1.11,0
"2756","18.07.2019",0,1.14,0
"2757","19.07.2019",0,1.25,0
"2758","20.07.2019",0,1.27,0
"2759","21.07.2019",0,1.34,0
"2760","22.07.2019",0,1.45,0
"2761","23.07.2019",0.1,1.45,0
"2762","24.07.2019",0,1.28,0
"2763","25.07.2019",0,1.27,0
"2764","26.07.2019",0,1.42,0
"2765","27.07.2019",0,1.31,0
"2766","28.07.2019",0,1.34,0
"2767","29.07.2019",0,1.34,0
"2768","30.07.2019",0,1.17,0
"2769","31.07.2019",1.2,1.33,0
"2770","01.08.2019",0.3,1.45,0
"2771","02.08.2019",0,1.2,0
"2772","03.08.2019",0,1.25,0
"2773","04.08.2019",0,1.48,0
"2774","05.08.2019",0,1.3,0
"2775","06.08.2019",0,1.26,0
"2776","07.08.2019",0,1.18,0
"2777","08.08.2019",0.4,1.19,0
"2778","09.08.2019",0.3,1.03,0
"2779","10.08.2019",0,0.59,0
"2780","11.08.2019",0.2,0.65,0
"2781","12.08.2019",0.6,1.48,0
"2782","13.08.2019",0,1.19,0
"2783","14.08.2019",0.1,1.33,0
"2784","15.08.2019",0,1.27,0
"2785","16.08.2019",0,1.34,0
"2786","17.08.2019",0,1.52,0
"2787","18.08.2019",0,1.16,0
"2788","19.08.2019",0,0.82,0
"2789","20.08.2019",0,0.88,0
"2790","21.08.2019",0,0.84,0
"2791","22.08.2019",0,0.95,0
"2792","23.08.2019",0,1.31,0
"2793","24.08.2019",0,1.34,0
"2794","25.08.2019",0,1.49,0
"2795","26.08.2019",0,1.48,0
"2796","27.08.2019",0.4,1.74,0
"2797","28.08.2019",0,1.43,0
"2798","29.08.2019",0,1.03,0
"2799","30.08.2019",2.6,1.38,0
"2800","31.08.2019",0.8,1.64,0
"2801","01.09.2019",0.4,1.8,0
"2802","02.09.2019",0.1,1.62,0
"2803","03.09.2019",0,1.92,0
"2804","04.09.2019",0,1.52,0
"2805","05.09.2019",0,1.94,0
